分類,資料集名稱,資料集識別碼,提供機關,更新頻率,檔案,來源網址,狀態,位元組,SHA256,下載時間_UTC
07_普查109年_統計表/縣市/臺東縣,表31 臺東縣住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表31 臺東縣住戶數、常住人口數及平均每戶人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s031.ods,200,10640,b64188634a6d0ab591e11fb9ac71598172b5269d4e56bbb526bc6f9551ac0e16,2026-08-16T07:52:32+00:00
07_普查109年_統計表/縣市/臺東縣,表32 臺東縣普通住戶之戶內人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表32 臺東縣普通住戶之戶內人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s032.ods,200,9974,fbc1d403197a577a5e7461c9d293d1255c3acd01c8474a6d4bcefc17ad7f6bb2,2026-08-16T07:52:32+00:00
07_普查109年_統計表/縣市/臺東縣,表33 臺東縣普通住戶之家戶型態,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表33 臺東縣普通住戶之家戶型態.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s033.ods,200,18929,81a4ed28179410ee64d14997792ae551f4c5969d3dfa7ab1223d47133b27fbbe,2026-08-16T07:52:33+00:00
07_普查109年_統計表/縣市/臺東縣,表34 臺東縣普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表34 臺東縣普通住戶之住宅所有權屬.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s034.ods,200,9468,1e78143f1fb9ad66ac8d51d62837a7084c12dc8013f580403f27a5398a88dc92,2026-08-16T07:52:34+00:00
07_普查109年_統計表/縣市/臺東縣,表37 臺東縣住宅使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表37 臺東縣住宅使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s037.ods,200,10060,085b51fe4e5f9609407ef2a69979204edb146d0cb7d2a5a2a46642bfd391f45c,2026-08-16T07:52:35+00:00
07_普查109年_統計表/縣市/臺東縣,表38 臺東縣住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表38 臺東縣住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s038.ods,200,10298,1dfa8ab31679cbc0db6b01473866cd11511868df9479956be46500b853c62971,2026-08-16T07:52:36+00:00
07_普查109年_統計表/縣市/臺東縣,表39 臺東縣住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表39 臺東縣住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s039.ods,200,9779,f9149880140695319b5e6e1e23b56643f1e0af275f055443ac71f2f73cf5dae4,2026-08-16T07:52:36+00:00
07_普查109年_統計表/縣市/臺東縣,表40 臺東縣住宅之建築類型,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表40 臺東縣住宅之建築類型.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s040.ods,200,12640,9790e2120d624239f7c0d690802354c17adb9b7bcfe3f830c4ad310b2bb63365,2026-08-16T07:52:37+00:00
07_普查109年_統計表/縣市/臺東縣,表41 臺東縣空閒住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表41 臺東縣空閒住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s041.ods,200,10754,fbc5721356be1d2503e2314b7d6fa30e973519c4e63a31321b5af58c1e7a7fcf,2026-08-16T07:52:38+00:00
07_普查109年_統計表/縣市/臺東縣,表42 臺東縣空閒住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表42 臺東縣空閒住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s042.ods,200,10234,2a9fa2f2a2db64f49ed98963701312ec62d1c756be9eeff096b40c7c00d1b6e2,2026-08-16T07:52:39+00:00
07_普查109年_統計表/縣市/臺東縣,表43 臺東縣有人經常居住住宅之使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表43 臺東縣有人經常居住住宅之使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s043.ods,200,9834,91494b2c2249e135de8eaf193884cb238c2a961da2dd8a271d81da4ab6c704a2,2026-08-16T07:52:39+00:00
07_普查109年_統計表/縣市/臺東縣,表44 臺東縣有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表44 臺東縣有人經常居住住宅之居住人數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s044.ods,200,9711,af64188c631a0ee9ba0c9278e8b1924ee598728b47b7b16891bee254da882e4a,2026-08-16T07:52:40+00:00
07_普查109年_統計表/縣市/臺東縣,表45 臺東縣有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表45 臺東縣有人經常居住住宅之房廳數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s045.ods,200,12645,a502f68c4e97dd804e1ad68f6956b708d430726ac0f9a1446bf69cd68d860c28,2026-08-16T07:52:41+00:00
07_普查109年_統計表/縣市/臺東縣,表46 臺東縣有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/臺東縣/表46 臺東縣有人經常居住住宅之平均每人使用房廳數及衛浴套數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230904/s046.ods,200,15002,2f2c0183f46fa4d09d997a2e4e596bf981b4b44d15328108bcdc61eebd93b891,2026-08-16T07:52:42+00:00
07_普查109年_統計表/縣市/花蓮縣,表14 花蓮縣15歲以上民間常住人口有工作者之工作地與經常居住地概況,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表14 花蓮縣15歲以上民間常住人口有工作者之工作地與經常居住地概況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s014.ods,200,15442,bc64b571aa09d29ed71d8d79e2de4ba79eba884208e683f24a1c5f80b815383f,2026-08-16T07:52:43+00:00
07_普查109年_統計表/縣市/花蓮縣,表20 花蓮縣5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表20 花蓮縣5歲以上常住人口遷徙情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s020.ods,200,17040,e738e54c7e34d2e8aa5ecfcbd91054ab9465babcea2f7143c53c209e4936e400,2026-08-16T07:52:44+00:00
07_普查109年_統計表/縣市/花蓮縣,表31 花蓮縣住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表31 花蓮縣住戶數、常住人口數及平均每戶人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s031.ods,200,10216,478c5555a68c6bd29896c6c40cdbaa9d7040a1529ce0ce9e6431a261e75b0d9f,2026-08-16T07:52:45+00:00
07_普查109年_統計表/縣市/花蓮縣,表32 花蓮縣普通住戶之戶內人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表32 花蓮縣普通住戶之戶內人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s032.ods,200,9719,402f5f8482ddc00a10a4f44d0369fcd351a1f7f48186dfd6eaaa69a9939b5d72,2026-08-16T07:52:45+00:00
07_普查109年_統計表/縣市/花蓮縣,表33 花蓮縣普通住戶之家戶型態,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表33 花蓮縣普通住戶之家戶型態.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s033.ods,200,18830,5847dcfc42a42cf19c0d945dfaa794b16ce2d6f7783ba549520e917bc0d11d16,2026-08-16T07:52:46+00:00
07_普查109年_統計表/縣市/花蓮縣,表34 花蓮縣普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表34 花蓮縣普通住戶之住宅所有權屬.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s034.ods,200,9275,d9a7f97d7c5e8743ac23db4f7edc140c6d85ce24581f984d9d00959273a5687e,2026-08-16T07:52:47+00:00
07_普查109年_統計表/縣市/花蓮縣,表37 花蓮縣住宅使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表37 花蓮縣住宅使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s037.ods,200,9759,722f51f05d59a7b78cacb6ef1c397349d5235796449199b758e941a3ad170342,2026-08-16T07:52:48+00:00
07_普查109年_統計表/縣市/花蓮縣,表38 花蓮縣住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表38 花蓮縣住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s038.ods,200,10031,6c06733974db6c9b6a2b4753f2fa461cbd10e6b57fcc239d0d9c98ec314d51e9,2026-08-16T07:52:49+00:00
07_普查109年_統計表/縣市/花蓮縣,表39 花蓮縣住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表39 花蓮縣住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s039.ods,200,9537,97f0c13caba70b80ea4ed82bba95561e1b4d935479dbff39b7c369870e1d6191,2026-08-16T07:52:49+00:00
07_普查109年_統計表/縣市/花蓮縣,表40 花蓮縣住宅之建築類型,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表40 花蓮縣住宅之建築類型.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s040.ods,200,12426,60fd0ed8335838ad5ca0f54807d63e565190ffdc55f3a472525529510503ff31,2026-08-16T07:52:50+00:00
07_普查109年_統計表/縣市/花蓮縣,表41 花蓮縣空閒住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表41 花蓮縣空閒住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s041.ods,200,10534,37a7452b50ebcc0e7ee66266b7cd66dcdbb4d18ab3920a9df3f9d2c09225526c,2026-08-16T07:52:51+00:00
07_普查109年_統計表/縣市/花蓮縣,表42 花蓮縣空閒住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表42 花蓮縣空閒住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s042.ods,200,9984,7a3cb5cb970bb38f96795026a1cd2a476d1f5fb2c2ad3003d860d5039a0f416d,2026-08-16T07:52:52+00:00
07_普查109年_統計表/縣市/花蓮縣,表43 花蓮縣有人經常居住住宅之使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表43 花蓮縣有人經常居住住宅之使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s043.ods,200,9641,d5ddbbd36847dbb0dde7cb22395a9f465ce49c9b46e8a13abb2006f7c770d528,2026-08-16T07:52:53+00:00
07_普查109年_統計表/縣市/花蓮縣,表44 花蓮縣有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表44 花蓮縣有人經常居住住宅之居住人數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s044.ods,200,9521,ca5e852823abb365b7a322b19005195ceaa09a6d7f50dda099cd1549df71467a,2026-08-16T07:52:53+00:00
07_普查109年_統計表/縣市/花蓮縣,表45 花蓮縣有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表45 花蓮縣有人經常居住住宅之房廳數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s045.ods,200,12456,0f8d27a4df99a5161faf5f5fda11e8b765e2a577a2971a8529641e392908dc8c,2026-08-16T07:52:54+00:00
07_普查109年_統計表/縣市/花蓮縣,表46 花蓮縣有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/花蓮縣/表46 花蓮縣有人經常居住住宅之平均每人使用房廳數及衛浴套數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230905/s046.ods,200,14795,0a279434d6429449bf2de11e47e13a84cc1606505b4f632ad31fc700087a520e,2026-08-16T07:52:55+00:00
07_普查109年_統計表/縣市/金門縣,表14 金門縣15歲以上民間常住人口有工作者之工作地與經常居住地概況,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表14 金門縣15歲以上民間常住人口有工作者之工作地與經常居住地概況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s014.ods,200,11365,b425a4ceebea8ab836eaeb075f360c85034e405bbf1131396c78a52fc5fb1729,2026-08-16T07:52:56+00:00
07_普查109年_統計表/縣市/金門縣,表20 金門縣5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表20 金門縣5歲以上常住人口遷徙情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s020.ods,200,10517,63357a0130bbe569b2cd78d1d4100995dc6219c0a657469d1e213128e16302fc,2026-08-16T07:52:57+00:00
07_普查109年_統計表/縣市/金門縣,表31 金門縣住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表31 金門縣住戶數、常住人口數及平均每戶人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s031.ods,200,9273,ec624fbda2a2ca501b09105f41727237926770db571372eaf956583d68547d91,2026-08-16T07:52:57+00:00
07_普查109年_統計表/縣市/金門縣,表32 金門縣普通住戶之戶內人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表32 金門縣普通住戶之戶內人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s032.ods,200,8977,f0fc932501a7819673201d4968d9b9546533383ff8693af90083c8998c0ad1a6,2026-08-16T07:52:58+00:00
07_普查109年_統計表/縣市/金門縣,表33 金門縣普通住戶之家戶型態,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表33 金門縣普通住戶之家戶型態.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s033.ods,200,14798,c674ebb45179c4c3583cdc7a52d2074b12c9ec6c299515a13aa25c94791f22b4,2026-08-16T07:52:59+00:00
07_普查109年_統計表/縣市/金門縣,表34 金門縣普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表34 金門縣普通住戶之住宅所有權屬.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s034.ods,200,8647,05a9725a2d5b5ae2adadff29f61398a4e57083f3758f61cb656c52d4562571fb,2026-08-16T07:53:00+00:00
07_普查109年_統計表/縣市/金門縣,表37 金門縣住宅使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表37 金門縣住宅使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s037.ods,200,9112,2ed512967b4b3ac0389761df8a63995b08ece7f0d9220d241762332a092f2509,2026-08-16T07:53:00+00:00
07_普查109年_統計表/縣市/金門縣,表38 金門縣住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表38 金門縣住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s038.ods,200,9284,389eb075df6686968a90193887229c7334895ef0d1493548a5a55f66937c77e0,2026-08-16T07:53:01+00:00
07_普查109年_統計表/縣市/金門縣,表39 金門縣住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表39 金門縣住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s039.ods,200,8867,45813b2b7b55484df1170e560155ceee871701211d2eaddb68e86e70bdea3b08,2026-08-16T07:53:02+00:00
07_普查109年_統計表/縣市/金門縣,表40 金門縣住宅之建築類型,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表40 金門縣住宅之建築類型.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s040.ods,200,10757,58a214fc036330aee42797913f9515da036403ed61031beaeb88ceca481e4e5b,2026-08-16T07:53:03+00:00
07_普查109年_統計表/縣市/金門縣,表41 金門縣空閒住宅之竣工年份,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表41 金門縣空閒住宅之竣工年份.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s041.ods,200,9769,584d703cf28208af85c1d66f18930c56bbf7916066ed2465f5245e75cae84592,2026-08-16T07:53:04+00:00
07_普查109年_統計表/縣市/金門縣,表42 金門縣空閒住宅之樓地板面積,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表42 金門縣空閒住宅之樓地板面積.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s042.ods,200,9240,905aebda3ddf149094e949e09e349012714ec75810b09bd3862b57c0fb7382e7,2026-08-16T07:53:05+00:00
07_普查109年_統計表/縣市/金門縣,表43 金門縣有人經常居住住宅之使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表43 金門縣有人經常居住住宅之使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s043.ods,200,8946,2f732a4065893ba5a4b403611e07f34e1f167679e9ef4bb6e1e3e73ae85db44a,2026-08-16T07:53:06+00:00
07_普查109年_統計表/縣市/金門縣,表44 金門縣有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表44 金門縣有人經常居住住宅之居住人數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s044.ods,200,8668,b8d9142612df035d8281b6a0cd575913badfb93148dbfd143488361ccc8d4c05,2026-08-16T07:53:07+00:00
07_普查109年_統計表/縣市/金門縣,表45 金門縣有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表45 金門縣有人經常居住住宅之房廳數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s045.ods,200,10246,aad5bc6b26e99a87116a131974e78c2bd24c18d9078cbca58ad459336ac0bad5,2026-08-16T07:53:07+00:00
07_普查109年_統計表/縣市/金門縣,表46 金門縣有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/金門縣/表46 金門縣有人經常居住住宅之平均每人使用房廳數及衛浴套數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230906/s046.ods,200,12002,cde7a5b19bdde5b1aa91a16f0a9a9bf358e546fee2a372309e6477ec520cd863,2026-08-16T07:53:08+00:00
07_普查109年_統計表/縣市/連江縣,表14 連江縣15歲以上民間常住人口有工作者之工作地與經常居住地概況,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表14 連江縣15歲以上民間常住人口有工作者之工作地與經常居住地概況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s014.ods,200,11179,2847980bb2a8a92237b727adf054c9e7160ffb852401f2ddd60a9ccd4d742379,2026-08-16T07:53:09+00:00
07_普查109年_統計表/縣市/連江縣,表20 連江縣5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表20 連江縣5歲以上常住人口遷徙情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s020.ods,200,9811,8f357a7ab8e50517571c3966fb1bece96c55f8e34c55e6108591de431b2a544e,2026-08-16T07:53:10+00:00
07_普查109年_統計表/縣市/連江縣,表31 連江縣住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表31 連江縣住戶數、常住人口數及平均每戶人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s031.ods,200,9097,bed5550869aa5e48dbaf66626b7c5df86b1248dd82d50645cf2e3178038c3406,2026-08-16T07:53:10+00:00
07_普查109年_統計表/縣市/連江縣,表32 連江縣普通住戶之戶內人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表32 連江縣普通住戶之戶內人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s032.ods,200,8615,be0ce380771c387c7a66bcdd646b60b4de9ecaafc919c1368c4da7f44e355b78,2026-08-16T07:53:11+00:00
07_普查109年_統計表/縣市/連江縣,表33 連江縣普通住戶之家戶型態,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表33 連江縣普通住戶之家戶型態.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s033.ods,200,13821,e5cc76f81800f8e3dc587b2c064b03ed000d8083e33959fae8efb81462e451ec,2026-08-16T07:53:12+00:00
07_普查109年_統計表/縣市/連江縣,表34 連江縣普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表34 連江縣普通住戶之住宅所有權屬.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s034.ods,200,8397,33ddbbd4e43e74d2d02fc54df929a29cd6bd176624c61a8445cc1836e87867d4,2026-08-16T07:53:13+00:00
07_普查109年_統計表/縣市/連江縣,表37 連江縣住宅使用情形,10906,行政院主計總處,每10年,07_普查109年_統計表/縣市/連江縣/表37 連江縣住宅使用情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230907/s037.ods,200,8785,2bb10037708540212f96e201a4e96a8cbb57f71d33ef042512a8bb313b40fe62,2026-08-16T07:53:14+00:00
